,ai,knn_shr_ai,district_ai_share,partisan_dislocation,NAMELSAD
0,1,0.04194857916102842,0.031525851197982346,-0.010422727963046073,State Senate District 4
1,1,0.04194857916102842,0.031525851197982346,-0.010422727963046073,State Senate District 4
2,1,0.04055029318899414,0.031525851197982346,-0.009024441991011795,State Senate District 4
3,1,0.04055029318899414,0.031525851197982346,-0.009024441991011795,State Senate District 4
4,0,0.0433468651330627,0.031525851197982346,-0.011821013935080352,State Senate District 4
5,0,0.04194857916102842,0.031525851197982346,-0.010422727963046073,State Senate District 4
6,0,0.0433468651330627,0.031525851197982346,-0.011821013935080352,State Senate District 4
7,0,0.03775372124492558,0.031525851197982346,-0.0062278700469432305,State Senate District 4
8,0,0.04194857916102842,0.031525851197982346,-0.010422727963046073,State Senate District 4
9,0,0.0433468651330627,0.031525851197982346,-0.011821013935080352,State Senate District 4
10,0,0.0433468651330627,0.031525851197982346,-0.011821013935080352,State Senate District 4
11,0,0.039152007216959855,0.031525851197982346,-0.007626156018977509,State Senate District 4
12,0,0.04194857916102842,0.031525851197982346,-0.010422727963046073,State Senate District 4
13,0,0.0433468651330627,0.031525851197982346,-0.011821013935080352,State Senate District 4
14,0,0.04194857916102842,0.031525851197982346,-0.010422727963046073,State Senate District 4
15,0,0.04194857916102842,0.031525851197982346,-0.010422727963046073,State Senate District 4
16,0,0.04194857916102842,0.031525851197982346,-0.010422727963046073,State Senate District 4
17,0,0.0433468651330627,0.031525851197982346,-0.011821013935080352,State Senate District 4
18,0,0.04194857916102842,0.031525851197982346,-0.010422727963046073,State Senate District 4
19,0,0.04194857916102842,0.031525851197982346,-0.010422727963046073,State Senate District 4
20,0,0.0433468651330627,0.031525851197982346,-0.011821013935080352,State Senate District 4
21,0,0.0433468651330627,0.031525851197982346,-0.011821013935080352,State Senate District 4
22,0,0.04194857916102842,0.031525851197982346,-0.010422727963046073,State Senate District 4
23,0,0.0433468651330627,0.031525851197982346,-0.011821013935080352,State Senate District 4
24,0,0.04194857916102842,0.031525851197982346,-0.010422727963046073,State Senate District 4
25,0,0.0433468651330627,0.031525851197982346,-0.011821013935080352,State Senate District 4
26,0,0.0433468651330627,0.031525851197982346,-0.011821013935080352,State Senate District 4
27,0,0.0433468651330627,0.031525851197982346,-0.011821013935080352,State Senate District 4
28,0,0.04055029318899414,0.031525851197982346,-0.009024441991011795,State Senate District 4
29,0,0.0433468651330627,0.031525851197982346,-0.011821013935080352,State Senate District 4
30,0,0.04194857916102842,0.031525851197982346,-0.010422727963046073,State Senate District 4
31,0,0.04055029318899414,0.031525851197982346,-0.009024441991011795,State Senate District 4
32,0,0.0433468651330627,0.031525851197982346,-0.011821013935080352,State Senate District 4
33,0,0.0433468651330627,0.031525851197982346,-0.011821013935080352,State Senate District 4
34,0,0.0433468651330627,0.031525851197982346,-0.011821013935080352,State Senate District 4
35,0,0.04055029318899414,0.031525851197982346,-0.009024441991011795,State Senate District 4
36,0,0.039152007216959855,0.031525851197982346,-0.007626156018977509,State Senate District 4
37,0,0.0433468651330627,0.031525851197982346,-0.011821013935080352,State Senate District 4
38,0,0.0433468651330627,0.031525851197982346,-0.011821013935080352,State Senate District 4
39,0,0.0433468651330627,0.031525851197982346,-0.011821013935080352,State Senate District 4
40,0,0.039152007216959855,0.031525851197982346,-0.007626156018977509,State Senate District 4
