,ai,knn_shr_ai,district_ai_share,partisan_dislocation,NAMELSAD
0,1,0.44931717638007307,0.43768545994065283,-0.011631716439420237,State House District 37
1,1,0.4631659934602808,0.43768545994065283,-0.02548053351962798,State House District 37
2,1,0.3831506058857473,0.43768545994065283,0.054534854054905546,State House District 37
3,1,0.4585497211002116,0.43768545994065283,-0.02086426115955875,State House District 37
4,1,0.4323908443931525,0.43768545994065283,0.005294615547500325,State House District 37
5,1,0.4631659934602808,0.43768545994065283,-0.02548053351962798,State House District 37
6,1,0.3816118484323908,0.43768545994065283,0.05607361150826201,State House District 37
7,1,0.3831506058857473,0.43768545994065283,0.054534854054905546,State House District 37
8,1,0.3846893633391037,0.43768545994065283,0.052996096601549136,State House District 37
9,1,0.36006924408540103,0.43768545994065283,0.0776162158552518,State House District 37
10,1,0.4631659934602808,0.43768545994065283,-0.02548053351962798,State House District 37
11,0,0.44623966147336025,0.43768545994065283,-0.008554201532707417,State House District 37
12,0,0.4647047509136372,0.43768545994065283,-0.02701929097298439,State House District 37
13,0,0.4647047509136372,0.43768545994065283,-0.02701929097298439,State House District 37
14,0,0.4647047509136372,0.43768545994065283,-0.02701929097298439,State House District 37
15,0,0.3816118484323908,0.43768545994065283,0.05607361150826201,State House District 37
16,0,0.3846893633391037,0.43768545994065283,0.052996096601549136,State House District 37
17,0,0.3846893633391037,0.43768545994065283,0.052996096601549136,State House District 37
18,0,0.3846893633391037,0.43768545994065283,0.052996096601549136,State House District 37
19,0,0.42469705712637046,0.43768545994065283,0.012988402814282374,State House District 37
20,0,0.4647047509136372,0.43768545994065283,-0.02701929097298439,State House District 37
21,0,0.45393344874014235,0.43768545994065283,-0.01624798879948952,State House District 37
22,0,0.36006924408540103,0.43768545994065283,0.0776162158552518,State House District 37
23,0,0.42315829967301405,0.43768545994065283,0.014527160267638783,State House District 37
24,0,0.4647047509136372,0.43768545994065283,-0.02701929097298439,State House District 37
25,0,0.3323716099249856,0.43768545994065283,0.10531385001566723,State House District 37
26,0,0.4647047509136372,0.43768545994065283,-0.02701929097298439,State House District 37
27,0,0.3846893633391037,0.43768545994065283,0.052996096601549136,State House District 37
28,0,0.45239469128678594,0.43768545994065283,-0.014709231346133111,State House District 37
29,0,0.3877668782458165,0.43768545994065283,0.04991858169483632,State House District 37
30,0,0.39084439315252933,0.43768545994065283,0.0468410667881235,State House District 37
31,0,0.45393344874014235,0.43768545994065283,-0.01624798879948952,State House District 37
32,0,0.4323908443931525,0.43768545994065283,0.005294615547500325,State House District 37
33,0,0.46624350836699363,0.43768545994065283,-0.0285580484263408,State House District 37
34,0,0.45239469128678594,0.43768545994065283,-0.014709231346133111,State House District 37
35,0,0.4616272360069244,0.43768545994065283,-0.02394177606627157,State House District 37
36,0,0.34929794191190616,0.43768545994065283,0.08838751802874667,State House District 37
37,0,0.46624350836699363,0.43768545994065283,-0.0285580484263408,State House District 37
38,0,0.4647047509136372,0.43768545994065283,-0.02701929097298439,State House District 37
39,1,0.4816310829005578,0.43768545994065283,-0.04394562295990495,State House District 37
40,1,0.4816310829005578,0.43768545994065283,-0.04394562295990495,State House District 37
41,1,0.4816310829005578,0.43768545994065283,-0.04394562295990495,State House District 37
42,1,0.4800923254472014,0.43768545994065283,-0.04240686550654854,State House District 37
43,1,0.4908636276206963,0.43768545994065283,-0.053178167680043464,State House District 37
44,0,0.4831698403539142,0.43768545994065283,-0.04548438041326136,State House District 37
45,0,0.4831698403539142,0.43768545994065283,-0.04548438041326136,State House District 37
46,0,0.4800923254472014,0.43768545994065283,-0.04240686550654854,State House District 37
47,0,0.4831698403539142,0.43768545994065283,-0.04548438041326136,State House District 37
48,0,0.4816310829005578,0.43768545994065283,-0.04394562295990495,State House District 37
49,0,0.47855356799384496,0.43768545994065283,-0.04086810805319213,State House District 37
50,0,0.4816310829005578,0.43768545994065283,-0.04394562295990495,State House District 37
51,0,0.4831698403539142,0.43768545994065283,-0.04548438041326136,State House District 37
