,ai,knn_shr_ai,district_ai_share,partisan_dislocation,NAMELSAD
0,1,0.42192257503262287,0.4438122332859175,0.02188965825329464,State House District 37
1,1,0.43932144410613305,0.4438122332859175,0.00449078917978446,State House District 37
2,1,0.44222125561838477,0.4438122332859175,0.0015909776675327447,State House District 37
3,1,0.3726257793243439,0.4438122332859175,0.07118645396157364,State House District 37
4,1,0.34652747571407855,0.4438122332859175,0.09728475757183896,State House District 37
5,1,0.4509206901551399,0.4438122332859175,-0.0071084568692224015,State House District 37
6,1,0.41177323473974187,0.4438122332859175,0.032038998546175645,State House District 37
7,1,0.4480208786428882,0.4438122332859175,-0.004208645356970686,State House District 37
8,1,0.36102653327533707,0.4438122332859175,0.08278570001058044,State House District 37
9,1,0.3595766275192112,0.4438122332859175,0.0842356057667063,State House District 37
10,1,0.3668261562998405,0.4438122332859175,0.07698607698607701,State House District 37
11,0,0.4132231404958677,0.4438122332859175,0.030589092790049788,State House District 37
12,0,0.3479773814702044,0.4438122332859175,0.0958348518157131,State House District 37
13,0,0.420472669276497,0.4438122332859175,0.0233395640094205,State House District 37
14,0,0.4538205016673916,0.4438122332859175,-0.010008268381474061,State House District 37
15,0,0.4407713498622589,0.4438122332859175,0.0030408834236586024,State House District 37
16,0,0.3624764390314629,0.4438122332859175,0.08133579425445459,State House District 37
17,0,0.3624764390314629,0.4438122332859175,0.08133579425445459,State House District 37
18,0,0.4436711613745106,0.4438122332859175,0.00014107191140688702,State House District 37
19,0,0.42192257503262287,0.4438122332859175,0.02188965825329464,State House District 37
20,1,0.5060171088879223,0.4438122332859175,-0.06220487560200477,State House District 37
21,1,0.5045672031317964,0.4438122332859175,-0.06075496984587886,State House District 37
22,1,0.5031172973756706,0.4438122332859175,-0.05930506408975306,State House District 37
23,1,0.508916920400174,0.4438122332859175,-0.06510468711425649,State House District 37
24,1,0.519066260693055,0.4438122332859175,-0.07525402740713744,State House District 37
25,1,0.5147165434246773,0.4438122332859175,-0.07090431013875981,State House District 37
26,1,0.5132666376685515,0.4438122332859175,-0.069454404382634,State House District 37
27,1,0.4944178628389154,0.4438122332859175,-0.05060562955299791,State House District 37
28,0,0.5118167319124256,0.4438122332859175,-0.06800449862650809,State House District 37
29,0,0.4900681455705379,0.4438122332859175,-0.04625591228462039,State House District 37
30,0,0.49731767435116714,0.4438122332859175,-0.053505441065249626,State House District 37
31,0,0.49731767435116714,0.4438122332859175,-0.053505441065249626,State House District 37
32,0,0.498767580107293,0.4438122332859175,-0.054955346821375484,State House District 37
33,0,0.508916920400174,0.4438122332859175,-0.06510468711425649,State House District 37
34,0,0.4915180513266637,0.4438122332859175,-0.047705818040746195,State House District 37
35,0,0.508916920400174,0.4438122332859175,-0.06510468711425649,State House District 37
36,0,0.4900681455705379,0.4438122332859175,-0.04625591228462039,State House District 37
37,0,0.5161664491808032,0.4438122332859175,-0.07235421589488572,State House District 37
38,0,0.49731767435116714,0.4438122332859175,-0.053505441065249626,State House District 37
39,0,0.4915180513266637,0.4438122332859175,-0.047705818040746195,State House District 37
40,0,0.5219660722053067,0.4438122332859175,-0.07815383891938915,State House District 37
41,0,0.5219660722053067,0.4438122332859175,-0.07815383891938915,State House District 37
42,0,0.5118167319124256,0.4438122332859175,-0.06800449862650809,State House District 37
43,0,0.508916920400174,0.4438122332859175,-0.06510468711425649,State House District 37
44,0,0.4958677685950413,0.4438122332859175,-0.05205553530912377,State House District 37
45,0,0.508916920400174,0.4438122332859175,-0.06510468711425649,State House District 37
46,0,0.4944178628389154,0.4438122332859175,-0.05060562955299791,State House District 37
47,0,0.5161664491808032,0.4438122332859175,-0.07235421589488572,State House District 37
48,0,0.4900681455705379,0.4438122332859175,-0.04625591228462039,State House District 37
49,0,0.4900681455705379,0.4438122332859175,-0.04625591228462039,State House District 37
50,0,0.49731767435116714,0.4438122332859175,-0.053505441065249626,State House District 37
51,0,0.5103668261562998,0.4438122332859175,-0.06655459287038229,State House District 37
52,0,0.4900681455705379,0.4438122332859175,-0.04625591228462039,State House District 37
53,0,0.5016673916195447,0.4438122332859175,-0.057855158333627144,State House District 37
54,0,0.5219660722053067,0.4438122332859175,-0.07815383891938915,State House District 37
55,0,0.5161664491808032,0.4438122332859175,-0.07235421589488572,State House District 37
56,0,0.5060171088879223,0.4438122332859175,-0.06220487560200477,State House District 37
57,0,0.4900681455705379,0.4438122332859175,-0.04625591228462039,State House District 37
58,0,0.48861823981441205,0.4438122332859175,-0.044806006528494535,State House District 37
59,0,0.5016673916195447,0.4438122332859175,-0.057855158333627144,State House District 37
60,0,0.4944178628389154,0.4438122332859175,-0.05060562955299791,State House District 37
61,0,0.49296795708278957,0.4438122332859175,-0.04915572379687205,State House District 37
62,0,0.49731767435116714,0.4438122332859175,-0.053505441065249626,State House District 37
63,0,0.5118167319124256,0.4438122332859175,-0.06800449862650809,State House District 37
64,0,0.498767580107293,0.4438122332859175,-0.054955346821375484,State House District 37
65,0,0.5161664491808032,0.4438122332859175,-0.07235421589488572,State House District 37
66,0,0.4944178628389154,0.4438122332859175,-0.05060562955299791,State House District 37
67,0,0.4958677685950413,0.4438122332859175,-0.05205553530912377,State House District 37
68,0,0.4958677685950413,0.4438122332859175,-0.05205553530912377,State House District 37
69,0,0.498767580107293,0.4438122332859175,-0.054955346821375484,State House District 37
70,0,0.4944178628389154,0.4438122332859175,-0.05060562955299791,State House District 37
71,0,0.5161664491808032,0.4438122332859175,-0.07235421589488572,State House District 37
72,0,0.4900681455705379,0.4438122332859175,-0.04625591228462039,State House District 37
73,0,0.4900681455705379,0.4438122332859175,-0.04625591228462039,State House District 37
74,0,0.498767580107293,0.4438122332859175,-0.054955346821375484,State House District 37
75,0,0.4944178628389154,0.4438122332859175,-0.05060562955299791,State House District 37
76,0,0.5045672031317964,0.4438122332859175,-0.06075496984587886,State House District 37
77,0,0.5161664491808032,0.4438122332859175,-0.07235421589488572,State House District 37
78,0,0.4900681455705379,0.4438122332859175,-0.04625591228462039,State House District 37
79,0,0.498767580107293,0.4438122332859175,-0.054955346821375484,State House District 37
80,0,0.5219660722053067,0.4438122332859175,-0.07815383891938915,State House District 37
81,0,0.5147165434246773,0.4438122332859175,-0.07090431013875981,State House District 37
82,0,0.5002174858634189,0.4438122332859175,-0.05640525257750134,State House District 37
83,0,0.5161664491808032,0.4438122332859175,-0.07235421589488572,State House District 37
84,0,0.5118167319124256,0.4438122332859175,-0.06800449862650809,State House District 37
85,0,0.508916920400174,0.4438122332859175,-0.06510468711425649,State House District 37
86,0,0.5103668261562998,0.4438122332859175,-0.06655459287038229,State House District 37
87,0,0.5147165434246773,0.4438122332859175,-0.07090431013875981,State House District 37
88,0,0.508916920400174,0.4438122332859175,-0.06510468711425649,State House District 37
89,0,0.4900681455705379,0.4438122332859175,-0.04625591228462039,State House District 37
90,0,0.5103668261562998,0.4438122332859175,-0.06655459287038229,State House District 37
91,0,0.5074670146440481,0.4438122332859175,-0.06365478135813057,State House District 37
92,0,0.5103668261562998,0.4438122332859175,-0.06655459287038229,State House District 37
93,0,0.517616354936929,0.4438122332859175,-0.07380412165101152,State House District 37
94,0,0.4900681455705379,0.4438122332859175,-0.04625591228462039,State House District 37
95,0,0.4958677685950413,0.4438122332859175,-0.05205553530912377,State House District 37
96,0,0.4944178628389154,0.4438122332859175,-0.05060562955299791,State House District 37
97,0,0.5060171088879223,0.4438122332859175,-0.06220487560200477,State House District 37
98,0,0.4915180513266637,0.4438122332859175,-0.047705818040746195,State House District 37
99,0,0.5045672031317964,0.4438122332859175,-0.06075496984587886,State House District 37
100,0,0.48861823981441205,0.4438122332859175,-0.044806006528494535,State House District 37
101,0,0.4900681455705379,0.4438122332859175,-0.04625591228462039,State House District 37
102,0,0.5074670146440481,0.4438122332859175,-0.06365478135813057,State House District 37
103,0,0.49731767435116714,0.4438122332859175,-0.053505441065249626,State House District 37
104,0,0.508916920400174,0.4438122332859175,-0.06510468711425649,State House District 37
105,0,0.4944178628389154,0.4438122332859175,-0.05060562955299791,State House District 37
106,0,0.5074670146440481,0.4438122332859175,-0.06365478135813057,State House District 37
107,0,0.5074670146440481,0.4438122332859175,-0.06365478135813057,State House District 37
108,0,0.5161664491808032,0.4438122332859175,-0.07235421589488572,State House District 37
109,0,0.49731767435116714,0.4438122332859175,-0.053505441065249626,State House District 37
110,0,0.4944178628389154,0.4438122332859175,-0.05060562955299791,State House District 37
111,0,0.5147165434246773,0.4438122332859175,-0.07090431013875981,State House District 37
112,0,0.517616354936929,0.4438122332859175,-0.07380412165101152,State House District 37
113,1,0.48571842830216033,0.4438122332859175,-0.04190619501624282,State House District 37
114,1,0.4871683340582862,0.4438122332859175,-0.04335610077236868,State House District 37
115,1,0.48136871103378276,0.4438122332859175,-0.03755647774786525,State House District 37
116,1,0.4871683340582862,0.4438122332859175,-0.04335610077236868,State House District 37
117,1,0.46976946498477595,0.4438122332859175,-0.02595723169885844,State House District 37
118,1,0.42482238654487453,0.4438122332859175,0.01898984674104298,State House District 37
119,1,0.48861823981441205,0.4438122332859175,-0.044806006528494535,State House District 37
120,1,0.48861823981441205,0.4438122332859175,-0.044806006528494535,State House District 37
121,0,0.4871683340582862,0.4438122332859175,-0.04335610077236868,State House District 37
122,0,0.45817021893576915,0.4438122332859175,-0.014357985649851635,State House District 37
123,0,0.48861823981441205,0.4438122332859175,-0.044806006528494535,State House District 37
124,0,0.459620124691895,0.4438122332859175,-0.015807891405977492,State House District 37
125,0,0.48861823981441205,0.4438122332859175,-0.044806006528494535,State House District 37
126,0,0.4915180513266637,0.4438122332859175,-0.047705818040746195,State House District 37
127,0,0.48861823981441205,0.4438122332859175,-0.044806006528494535,State House District 37
128,0,0.48861823981441205,0.4438122332859175,-0.044806006528494535,State House District 37
129,0,0.4683195592286501,0.4438122332859175,-0.024507325942732583,State House District 37
130,0,0.49296795708278957,0.4438122332859175,-0.04915572379687205,State House District 37
131,0,0.48861823981441205,0.4438122332859175,-0.044806006528494535,State House District 37
